Force,Local Authority,Population figures (thousands),Household figures (thousands) ,Violence against the person offences recorded 08/09,Violence against the person offences recorded 09/10,Violence against the person change 08/09-09/10 (%),'Violence against the person offences per 1,000 population 09/10',Sexual offences recorded 08/09,Sexual offences recorded 09/10,Sexual offences change 08/09-09/10 (%),'Sexual offences per 1,000 population 09/10',Robbery offences recorded 08/09,Robbery offences recorded 09/10,Robbery offences change 08/09-09/10  (%),'Robbery offences per 1,000 population 09/10',Burglary dwelling offences recorded 08/09,Burglary dwelling offences recorded 09/10,Burglary dwelling change 08/09-09/10 (%),'Burglary dwelling offences per 1,000 population 09/10','Burglary dwelling offences per 1,000 households 09/10',Theft of a motor vehicle offences recorded 08/09,Theft of a motor vehicle offences recorded 09/10,Theft of a motor vehicle change 08/09-09/10          (%),'Theft of a motor vehicle offences per 1,000 population 09/10',Theft from a vehicle offences recorded 08/09,Theft from a vehicle offences recorded 09/10,Theft from a vehicle change 08/09-09/10 (%),'Theft from a vehicle offences per 1,000 population 09/10',Interfering with a motor vehicle offences recorded 08/09,Interfering with a motor vehicle offences recorded 09/10,Interfering with a motor vehicle change 08/09-09/10 (%),'Interfering with a motor vehicle offences per 1,000 population 09/10',Recorded crime BCS comparator offences recorded 08/09,Recorded crime BCS comparator offences recorded 09/10,Recorded crime BCS comparator change 08/09-09/10 (%),'Recorded crime BCS comparator offences per 1,000 population 09/10'
Greater London,Lewisham,262000,113200,8798,7647,-13,29,368,374,2,1,1377,1304,-5,5,1976,2029,3,8,18,1134,946,-17,4,2706,2265,-16,9,262,161,-39,1,17594,16434,-7,63
Greater London,Merton,202800,86000,3744,3382,-10,17,215,185,-14,1,543,554,2,3,1110,1107,0,5,13,540,536,-1,3,1017,1199,18,6,56,78,39,0,8447,8484,0,42
Greater London,Newham,242400,95100,7163,7467,4,31,326,461,41,2,1706,2264,33,9,1908,2340,23,10,25,1412,1164,-18,5,4776,4476,-6,18,201,129,-36,1,20389,21272,4,88
Greater London,Redbridge,263800,98000,4157,4301,3,16,270,238,-12,1,1035,917,-11,3,2469,2693,9,10,27,1242,1333,7,5,2748,2697,-2,10,171,159,-7,1,13675,13711,0,52
Greater London,Richmond upon Thames,187200,80600,2012,2247,12,12,118,136,15,1,229,228,0,1,981,913,-7,5,11,379,276,-27,1,1290,1120,-13,6,98,112,14,1,6762,6370,-6,34
Greater London,Southwark,283000,121700,8915,8873,0,31,419,472,13,2,1914,2063,8,7,1974,1930,-2,7,16,1087,1048,-4,4,3049,2110,-31,7,175,157,-10,1,19604,19082,-3,67
Greater London,Sutton,189500,81200,2649,2646,0,14,188,195,4,1,346,339,-2,2,877,756,-14,4,9,546,409,-25,2,1554,1677,8,9,126,142,13,1,8491,7950,-6,42
Greater London,Tower Hamlets,226800,91600,6070,6190,2,27,309,334,8,1,1069,933,-13,4,1077,1071,-1,5,12,899,798,-11,4,2441,1673,-31,7,123,92,-25,0,14656,14160,-3,62
Greater London,Waltham Forest,221400,92200,5611,5849,4,26,229,313,37,1,1483,1650,11,7,2172,2320,7,10,25,1102,955,-13,4,3095,3118,1,14,65,129,98,1,15762,15829,0,71
Greater London,Wandsworth,283700,127100,5103,5226,2,18,336,338,1,1,1161,1292,11,5,1825,1869,2,7,15,1056,976,-8,3,2734,2377,-13,8,146,113,-23,0,15225,15093,-1,53
Greater London,Total,'7,657000','3,224900',173924,174346,0,23,8707,9943,14,1,32554,33459,3,4,59173,60863,3,8,19,28812,25481,-12,3,78793,72614,-8,9,4424,4320,-2,1,456446,454241,0,59
Norfolk,Breckland,129200,57000,983,1035,5,8,65,84,29,1,14,28,-,0,169,210,24,2,4,135,153,13,1,333,408,23,3,35,49,-,0,3127,3199,2,25
Norfolk,Broadland,122700,53700,595,604,2,5,48,39,-,0,8,13,-,0,103,171,66,1,3,108,87,-19,1,229,302,32,2,21,19,-,0,2148,2139,0,17
Norfolk,Great Yarmouth,95900,42500,1525,1783,17,19,102,107,5,1,47,65,-,1,289,296,2,3,7,173,131,-24,1,362,255,-30,3,47,47,-,0,4582,4277,-7,45
Norfolk,Kings Lynn & West Norfolk,142600,64300,1146,1422,24,10,86,83,-3,1,21,32,-,0,225,277,23,2,4,248,186,-25,1,478,453,-5,3,48,54,-,0,4288,4145,-3,29
Norfolk,North Norfolk,101500,46600,805,735,-9,7,67,66,-1,1,7,9,-,0,100,98,-2,1,2,88,78,-11,1,174,211,21,2,24,15,-,0,2208,1996,-10,20
Norfolk,Norwich,137300,61400,3008,2902,-4,21,218,202,-7,1,177,150,-15,1,537,500,-7,4,8,384,357,-7,3,1069,834,-22,6,114,127,11,1,9133,8017,-12,58
Norfolk,South Norfolk,118100,51000,612,636,4,5,41,45,-,0,12,8,-,0,175,158,-10,1,3,114,104,-9,1,270,316,17,3,32,48,-,0,2282,2260,-1,19
Norfolk,Total,847300,376400,8674,9117,5,11,627,626,0,1,286,305,7,0,1598,1710,7,2,5,1250,1096,-12,1,2915,2779,-5,3,321,359,12,0,27768,26033,-6,31
Northamptonshire,Corby,54500,23800,1302,1265,-3,23,65,62,-5,1,71,72,1,1,257,222,-14,4,9,253,171,-32,3,359,197,-45,4,172,80,-53,1,4223,3363,-20,62
Northamptonshire,Daventry,78100,33300,687,816,19,10,51,77,51,1,39,30,-,0,371,428,15,5,13,185,175,-5,2,631,525,-17,7,84,96,14,1,2983,2889,-3,37
Northamptonshire,East Northamptonshire,84700,36400,768,764,-1,9,55,46,-,1,41,41,-,0,365,239,-35,3,7,235,144,-39,2,689,516,-25,6,102,57,-44,1,3636,2867,-21,34
Northamptonshire,Kettering,89300,38900,1196,1289,8,14,69,81,17,1,101,76,-25,1,340,380,12,4,10,236,152,-36,2,746,497,-33,6,100,74,-26,1,4407,4058,-8,45
Northamptonshire,Northampton,208800,88800,3865,4336,12,21,419,326,-22,2,503,426,-15,2,1882,1472,-22,7,17,854,601,-30,3,1965,1779,-9,9,419,300,-28,1,14841,13358,-10,64
Northamptonshire,South Northamptonshire,88200,37900,438,453,3,5,49,32,-,0,24,28,-,0,203,237,17,3,6,93,122,31,1,424,447,5,5,39,40,-,0,1922,1993,4,23
Northamptonshire,Wellingborough,75600,33200,1219,1156,-5,15,61,62,2,1,119,101,-15,1,521,429,-18,6,13,376,179,-52,2,679,471,-31,6,162,98,-40,1,4954,4101,-17,54
Northamptonshire,Total,679200,292300,9475,10079,6,15,769,686,-11,1,898,774,-14,1,3939,3407,-14,5,12,2232,1544,-31,2,5493,4432,-19,7,1078,745,-31,1,36966,32629,-12,48
Northumbria,Alnwick,32500,14700,263,224,-15,7,16,11,-,0,X,X,X,,37,23,-,1,2,28,17,-,1,62,48,-,1,5,X,X,,686,569,-17,18
Northumbria,Berwick,26200,12300,288,290,1,11,13,16,-,1,X,X,X,,25,31,-,1,3,18,18,-,1,48,30,-,1,4,X,X,,594,664,12,25
Northumbria,Blyth Valley,80900,35900,964,809,-16,10,46,77,-,1,20,22,-,0,216,158,-27,2,4,85,56,-34,1,349,160,-54,2,33,26,-,0,2947,2146,-27,27
Northumbria,Castle Morpeth,50200,20800,377,350,-7,7,36,17,-,0,X,X,X,,65,58,-11,1,3,50,54,8,1,150,83,-45,2,21,10,-,0,1161,1276,10,25
Northumbria,Gateshead,189900,87000,2164,1862,-14,10,126,150,19,1,81,70,-14,0,695,528,-24,3,6,387,327,-16,2,1298,905,-30,5,207,151,-27,1,8316,6673,-20,35
Northumbria,Newcastle upon Tyne,277800,119300,4914,4751,-3,17,207,337,63,1,281,210,-25,1,1663,1380,-17,5,12,667,610,-9,2,2090,1631,-22,6,408,322,-21,1,15786,14260,-10,51
Northumbria,North Tyneside,196000,89900,2297,1808,-21,9,108,124,15,1,91,60,-34,0,527,332,-37,2,4,366,210,-43,1,792,393,-50,2,180,67,-63,0,7137,4753,-33,24
Northumbria,South Tyneside,151400,68200,2023,1762,-13,12,127,118,-7,1,60,55,-8,0,424,306,-28,2,4,306,214,-30,1,561,528,-6,3,132,79,-40,1,6678,5569,-17,37
Northumbria,Sunderland,280900,122100,4556,4027,-12,14,232,227,-2,1,164,132,-20,0,985,828,-16,3,7,691,511,-26,2,1650,1463,-11,5,298,238,-20,1,13663,11820,-13,42
Northumbria,Tynedale,59200,26000,379,275,-27,5,21,30,-,1,X,5,X,0,68,70,3,1,3,44,59,-,1,157,95,-39,2,12,10,-,0,980,932,-5,16
Northumbria,Wansbeck,61900,27700,922,679,-26,11,57,41,-,1,24,12,-,0,217,156,-28,3,6,119,82,-31,1,369,186,-50,3,33,33,-,1,2998,2034,-32,33
Northumbria,Total,'1,407000',623900,19147,16837,-12,12,989,1148,16,1,732,572,-22,0,4922,3870,-21,3,6,2761,2158,-22,2,7526,5522,-27,4,1333,944,-29,1,60946,50696,-17,36
North Wales,Conwy,111400,51100,1868,1839,-2,17,105,92,-12,1,32,20,-,0,236,173,-27,2,3,132,118,-11,1,355,370,4,3,52,39,-,0,4191,3922,-6,35
North Wales,Denbighshire,96700,43500,1913,2260,18,23,91,89,-2,1,26,30,-,0,230,224,-3,2,5,170,123,-28,1,344,245,-29,3,53,39,-,0,3913,3679,-6,38
North Wales,Flintshire,149700,64600,1845,2045,11,14,99,100,1,1,30,20,-,0,299,301,1,2,5,269,204,-24,1,671,479,-29,3,95,52,-45,0,5083,4441,-13,30
North Wales,Gwynedd,118600,52200,1993,2094,5,18,113,131,16,1,13,15,-,0,199,145,-27,1,3,122,105,-14,1,315,293,-7,2,75,45,-,0,4132,3966,-4,33
North Wales,Isle of Anglesey,68800,30700,993,1084,9,16,44,51,-,1,5,6,-,0,61,68,11,1,2,78,75,-4,1,84,107,27,2,29,26,-,0,1997,1739,-13,25
North Wales,Wrexham,132700,57100,2543,2751,8,21,121,130,7,1,45,30,-,0,444,503,13,4,9,390,266,-32,2,669,587,-12,4,181,154,-15,1,6008,5823,-3,44
North Wales,Total,678000,299200,11155,12073,8,18,573,593,3,1,151,121,-20,0,1469,1414,-4,2,5,1161,891,-23,1,2438,2081,-15,3,485,355,-27,1,25324,23570,-7,35
North Yorkshire,Craven,55700,24500,381,376,-1,7,25,18,-,0,7,6,-,0,85,96,13,2,4,41,57,-,1,137,123,-10,2,19,9,-,0,1123,1080,-4,19
North Yorkshire,Hambleton,86900,37100,619,748,21,9,56,56,0,1,11,12,-,0,179,161,-10,2,4,113,126,12,1,249,242,-3,3,33,25,-,0,2068,2095,1,24
North Yorkshire,Harrogate,156100,69000,1148,1108,-3,7,89,100,12,1,30,44,-,0,314,370,18,2,5,224,170,-24,1,582,410,-30,3,58,60,3,0,4103,3604,-12,23
North Yorkshire,Richmondshire,51400,20600,389,406,4,8,30,21,-,0,6,X,X,,59,68,15,1,3,100,77,-23,1,177,138,-22,3,17,15,-,0,1086,1029,-5,20
North Yorkshire,Ryedale,53300,23200,369,379,3,7,30,19,-,0,4,X,X,,79,51,-35,1,2,51,47,-,1,126,109,-13,2,14,20,-,0,1190,952,-20,18
North Yorkshire,Scarborough,108500,49600,1703,1680,-1,15,92,97,5,1,52,33,-,0,406,345,-15,3,7,164,196,20,2,369,384,4,4,47,44,-,0,4733,4287,-9,40
North Yorkshire,Selby,81600,33700,816,694,-15,9,58,72,24,1,15,18,-,0,239,194,-19,2,6,199,141,-29,2,427,268,-37,3,42,28,-,0,2700,2084,-23,26
North Yorkshire,York,194900,85200,2711,2415,-11,12,169,188,11,1,122,83,-32,0,1113,691,-38,4,8,431,262,-39,1,1774,902,-49,5,187,112,-40,1,10673,8164,-24,42
North Yorkshire,Total,788400,342800,8136,7806,-4,10,549,571,4,1,247,202,-18,0,2474,1976,-20,3,6,1323,1076,-19,1,3841,2576,-33,3,417,313,-25,0,27676,23295,-16,30
Nottinghamshire,Ashfield,115700,50900,1982,2127,7,18,142,118,-17,1,100,114,14,1,1019,843,-17,7,17,443,353,-20,3,1210,853,-30,7,193,135,-30,1,8102,6960,-14,60
Nottinghamshire,Bassetlaw,111300,48700,1846,1655,-10,15,94,106,13,1,50,60,20,1,675,543,-20,5,11,463,456,-2,4,1216,864,-29,8,195,136,-30,1,6904,5787,-16,52
Nottinghamshire,Broxtowe,110900,49100,1132,1070,-5,10,89,61,-31,1,138,128,-7,1,827,710,-14,6,14,267,168,-37,2,1042,738,-29,7,154,89,-42,1,4912,4132,-16,37
Nottinghamshire,Gedling,112300,49500,1198,1177,-2,10,66,62,-6,1,213,182,-15,2,725,721,-1,6,15,280,227,-19,2,783,553,-29,5,140,85,-39,1,5355,4577,-15,41
Nottinghamshire,Mansfield,99800,44400,2489,2388,-4,24,138,172,25,2,86,74,-14,1,802,532,-34,5,12,369,244,-34,2,1268,858,-32,9,139,94,-32,1,7508,5988,-20,60
Nottinghamshire,Newark & Sherwood,112500,49200,1568,1407,-10,13,78,82,5,1,53,41,-,0,415,359,-13,3,7,341,210,-38,2,765,511,-33,5,145,80,-45,1,5596,4413,-21,39
Nottinghamshire,Nottingham,296600,131400,8599,7742,-10,26,577,641,11,2,1554,1261,-19,4,4367,3622,-17,12,28,1227,906,-26,3,4413,2893,-34,10,456,363,-20,1,29560,23906,-19,81
Nottinghamshire,Rushcliffe,110800,46300,796,739,-7,7,49,39,-,0,85,70,-18,1,627,538,-14,5,12,149,116,-22,1,844,722,-14,7,103,80,-22,1,3660,3286,-10,30
Nottinghamshire,Total,'1,069900',469500,19610,18305,-7,17,1233,1281,4,1,2279,1930,-15,2,9457,7868,-17,7,17,3539,2680,-24,3,11541,7992,-31,7,1525,1062,-30,1,71597,59049,-18,55
South Wales,Bridgend,133900,58200,1947,1901,-2,14,90,89,-1,1,33,23,-,0,418,385,-8,3,7,361,257,-29,2,826,664,-20,5,121,82,-32,1,5797,5167,-11,39
South Wales,Cardiff,330500,133700,6692,6260,-6,19,352,290,-18,1,465,359,-23,1,2266,1841,-19,6,14,1316,937,-29,3,6349,4649,-27,14,522,319,-39,1,26575,22389,-16,68
South Wales,Merthyr Tydfil,55600,23900,1300,1150,-12,21,46,37,-,1,36,27,-,0,254,229,-10,4,10,310,241,-22,4,714,554,-22,10,180,76,-58,1,3960,3248,-18,58
South Wales,Neath & Port Talbot,137600,62600,1765,1885,7,14,92,66,-28,0,30,31,-,0,558,308,-45,2,5,508,363,-29,3,695,517,-26,4,87,87,0,1,5786,4757,-18,35
South Wales,Rhondda Cynon Taff,234400,99700,3694,3518,-5,15,183,169,-8,1,64,53,-17,0,854,809,-5,3,8,788,604,-23,3,1369,1289,-6,5,204,162,-21,1,10678,9589,-10,41
South Wales,Swansea,230100,100400,4120,3520,-15,15,151,138,-9,1,137,89,-35,0,1277,1114,-13,5,11,1065,859,-19,4,1973,1509,-24,7,352,258,-27,1,12461,10287,-17,45
South Wales,Vale of Glamorgan,124100,53200,1661,1523,-8,12,88,73,-17,1,44,23,-,0,340,320,-6,3,6,261,182,-30,1,779,718,-8,6,112,86,-23,1,4970,4227,-15,34
South Wales,Total,'1,246100',531700,21179,19757,-7,16,1002,862,-14,1,809,605,-25,0,5967,5006,-16,4,9,4609,3443,-25,3,12705,9900,-22,8,1578,1070,-32,1,70227,59664,-15,48
South Yorkshire,Barnsley,225200,98200,2989,2696,-10,12,152,166,9,1,85,83,-2,0,798,843,6,4,9,809,656,-19,3,1622,1269,-22,6,231,167,-28,1,10682,8974,-16,40
South Yorkshire,Doncaster,289300,124600,5576,4918,-12,17,221,225,2,1,206,131,-36,0,2350,2040,-13,7,16,1471,1133,-23,4,2775,2486,-10,9,439,354,-19,1,19351,16462,-15,57
South Yorkshire,Rotherham,252900,108800,3554,3018,-15,12,175,185,6,1,121,119,-2,0,1184,1101,-7,4,10,905,682,-25,3,1971,2060,5,8,343,226,-34,1,13842,11522,-17,46
South Yorkshire,Sheffield,539800,230900,8509,7118,-16,13,369,355,-4,1,772,682,-12,1,4361,3295,-24,6,14,2385,1554,-35,3,6606,4945,-25,9,1130,728,-36,1,35645,28305,-21,52
South Yorkshire,Total,'1,307200',562400,20628,17750,-14,14,917,931,2,1,1184,1015,-14,1,8693,7279,-16,6,13,5570,4025,-28,3,12974,10760,-17,8,2143,1475,-31,1,79520,65263,-18,50
Staffordshire,Cannock Chase,94300,39900,1929,1889,-2,20,71,115,62,1,50,57,14,1,318,377,19,4,9,205,153,-25,2,424,435,3,5,49,36,-,0,4169,4045,-3,43
Staffordshire,East Staffordshire,108200,46400,1764,1825,3,17,100,108,8,1,79,70,-11,1,358,368,3,3,8,224,160,-29,1,624,428,-31,4,105,61,-42,1,4689,4203,-10,39
Staffordshire,Lichfield,98000,40700,1182,1096,-7,11,69,60,-13,1,56,40,-,0,282,297,5,3,7,195,114,-42,1,549,387,-30,4,74,58,-22,1,3315,2731,-18,28
Staffordshire,Newcastle-under-Lyme,124200,53300,2162,2203,2,18,149,122,-18,1,57,48,-,0,437,342,-22,3,6,237,196,-17,2,691,407,-41,3,92,77,-16,1,5469,4863,-11,39
Staffordshire,South Staffordshire,106400,43800,1074,982,-9,9,56,44,-21,0,54,44,-,0,357,386,8,4,9,236,160,-32,2,591,509,-14,5,63,56,-11,1,3345,2977,-11,28
Staffordshire,Stafford,125200,53600,2009,2044,2,16,82,89,9,1,58,41,-,0,278,230,-17,2,4,174,120,-31,1,527,358,-32,3,69,57,-17,0,4601,4248,-8,34
Staffordshire,Staffordshire Moorlands,95300,40700,1264,1130,-11,12,53,51,-4,1,15,20,-,0,203,120,-41,1,3,191,98,-49,1,422,358,-15,4,73,69,-5,1,3192,2798,-12,29
Staffordshire,Stoke on Trent,239300,106200,6649,6980,5,29,395,361,-9,2,368,310,-16,1,1635,1336,-18,6,13,827,589,-29,2,2059,1303,-37,5,433,307,-29,1,17908,15684,-12,66
Staffordshire,Tamworth,75300,31400,1746,1599,-8,21,101,107,6,1,54,73,35,1,387,293,-24,4,9,194,142,-27,2,422,309,-27,4,106,69,-35,1,4229,3541,-16,47
Staffordshire,Total,'1,066200',456000,19779,19748,0,19,1076,1057,-2,1,791,703,-11,1,4255,3749,-12,4,8,2483,1732,-30,2,6309,4494,-29,4,1064,790,-26,1,50917,45090,-11,42
Suffolk,Babergh,86000,37800,751,730,-3,8,57,38,-,0,8,21,-,0,113,160,42,2,4,65,74,14,1,426,386,-9,4,30,23,-,0,2393,2377,-1,28
Suffolk,Forest Heath,60800,26500,1053,933,-11,15,61,71,16,1,16,7,-,0,171,146,-15,2,6,134,117,-13,2,321,272,-15,4,23,14,-,0,2507,2421,-3,40
Suffolk,Ipswich,125400,54700,2931,3445,18,27,215,251,17,2,153,117,-24,1,505,544,8,4,10,339,269,-21,2,1261,721,-43,6,215,166,-23,1,8585,7466,-13,60
Suffolk,Mid Suffolk,93700,39700,616,640,4,7,48,62,-,1,6,10,-,0,147,144,-2,2,4,68,54,-21,1,254,208,-18,2,36,34,-,0,1830,1735,-5,19
Suffolk,St Edmundsbury,102900,44200,1333,1444,8,14,78,90,15,1,26,21,-,0,229,225,-2,2,5,102,81,-21,1,465,446,-4,4,43,44,-,0,3316,3433,4,33
Suffolk,Suffolk Coastal,124100,55100,972,1116,15,9,76,86,13,1,12,15,-,0,144,205,42,2,4,84,113,35,1,470,485,3,4,32,32,-,0,3051,3417,12,28
Suffolk,Waveney,117900,53000,1778,1809,2,15,143,139,-3,1,50,56,12,0,341,465,36,4,9,116,121,4,1,349,346,-1,3,42,46,-,0,4784,4760,-1,40
Suffolk,Total,710600,310900,9434,10117,7,14,678,737,9,1,271,247,-9,0,1650,1889,14,3,6,908,829,-9,1,3546,2864,-19,4,421,359,-15,1,26466,25609,-3,36
Surrey,Elmbridge,129500,55900,1355,1365,1,11,80,63,-21,0,65,62,-5,0,497,468,-6,4,8,157,169,8,1,638,636,0,5,130,113,-13,1,4389,4105,-6,32
Surrey,Epsom & Ewell,71800,29100,870,973,12,14,55,42,-,1,43,29,-,0,159,206,30,3,7,121,99,-18,1,295,276,-6,4,57,37,-,1,2320,2330,0,32
Surrey,Guildford,134200,55300,1694,1779,5,13,114,125,10,1,50,42,-,0,384,438,14,3,8,235,176,-25,1,515,539,5,4,108,83,-23,1,4521,4333,-4,32
Surrey,Mole Valley,83400,34500,829,888,7,11,50,43,-,1,21,29,-,0,176,197,12,2,6,72,99,38,1,338,293,-13,4,37,41,-,0,2132,2055,-4,25
Surrey,Reigate and Banstead,133400,55100,1935,2199,14,16,119,94,-21,1,58,54,-7,0,352,335,-5,3,6,215,175,-19,1,606,730,20,5,76,123,62,1,4796,4714,-2,35
Surrey,Runnymede,82200,34500,909,1002,10,12,67,65,-3,1,26,29,-,0,361,353,-2,4,10,150,162,8,2,444,415,-7,5,80,72,-10,1,2942,2881,-2,35
Surrey,Spelthorne,91800,39300,1531,1423,-7,16,74,77,4,1,57,52,-9,1,471,384,-18,4,10,244,211,-14,2,592,476,-20,5,123,108,-12,1,4319,3863,-11,42
Surrey,Surrey Heath,83000,33600,874,1014,16,12,35,62,-,1,9,20,-,0,241,200,-17,2,6,99,115,16,1,273,338,24,4,47,53,-,1,2278,2477,9,30
Surrey,Tandridge,81300,33700,726,794,9,10,55,43,-,1,28,42,-,1,263,229,-13,3,7,197,174,-12,2,511,364,-29,4,73,49,-33,1,2694,2525,-6,31
Surrey,Waverley,118500,48000,788,914,16,8,55,72,31,1,24,35,-,0,192,301,57,3,6,133,107,-20,1,439,385,-12,3,54,87,61,1,2794,2673,-4,23
Surrey,Woking,91600,39200,1337,1529,14,17,84,86,2,1,34,26,-,0,225,294,31,3,8,125,88,-30,1,611,486,-20,5,148,56,-62,1,3507,3519,0,38
Surrey,Total,'1,100700',458200,12848,13880,8,13,788,772,-2,1,415,420,1,0,3321,3405,3,3,7,1748,1575,-10,1,5262,4938,-6,4,933,822,-12,1,36692,35475,-3,32
Sussex,Adur,61000,26700,642,616,-4,10,53,49,-,1,15,12,-,0,134,118,-12,2,4,72,95,32,2,223,203,-9,3,41,28,-,0,2129,1877,-12,31
Sussex,Arun,149600,67000,1720,1950,13,13,118,127,8,1,53,53,0,0,378,387,2,3,6,280,180,-36,1,557,582,4,4,116,101,-13,1,5545,5496,-1,37
Sussex,Brighton & Hove,253800,118100,5213,4837,-7,19,328,333,2,1,434,353,-19,1,1172,1228,5,5,10,603,762,26,3,1664,1495,-10,6,235,285,21,1,14245,13783,-3,54
Sussex,Chichester,111800,48700,1007,1149,14,10,68,113,66,1,22,40,-,0,210,184,-12,2,4,109,140,28,1,551,486,-12,4,59,60,2,1,3343,3313,-1,30
Sussex,Crawley,104000,41300,1901,1909,0,18,135,147,9,1,115,91,-21,1,283,307,8,3,7,204,133,-35,1,855,458,-46,4,56,34,-,0,4964,4398,-11,42
Sussex,Eastbourne,96200,45400,1816,1748,-4,18,106,98,-8,1,90,75,-17,1,214,184,-14,2,4,187,130,-30,1,490,398,-19,4,85,73,-14,1,4709,4118,-13,43
Sussex,Hastings,86300,39900,1977,1848,-7,21,140,151,8,2,121,131,8,2,434,305,-30,4,8,264,289,9,3,644,469,-27,5,118,108,-8,1,5388,4927,-9,57
Sussex,Horsham,129200,55100,1021,905,-11,7,88,55,-38,0,34,10,-,0,190,173,-9,1,3,143,107,-25,1,424,368,-13,3,39,21,-,0,3262,2748,-16,21
Sussex,Lewes,95700,42000,997,948,-5,10,70,54,-23,1,28,26,-,0,210,135,-36,1,3,112,112,0,1,470,333,-29,3,62,55,-11,1,3265,2667,-18,28
Sussex,Mid Sussex,130900,54100,950,867,-9,7,57,56,-2,0,30,43,-,0,206,202,-2,2,4,147,108,-27,1,466,442,-5,3,44,33,-,0,3315,2902,-12,22
Sussex,Rother,89500,40200,719,663,-8,7,54,64,19,1,20,15,-,0,230,163,-29,2,4,118,101,-14,1,362,286,-21,3,38,28,-,0,2740,2310,-16,26
Sussex,Wealden,143400,61800,834,802,-4,6,67,71,6,0,12,19,-,0,228,145,-36,1,2,152,121,-20,1,553,555,0,4,57,41,-,0,3151,2781,-12,19
Sussex,Worthing,102100,45700,1469,1647,12,16,94,107,14,1,60,68,13,1,243,263,8,3,6,138,128,-7,1,361,409,13,4,62,43,-,0,4544,4496,-1,44
Sussex,Total,'1,553500',685900,20266,19889,-2,13,1378,1425,3,1,1034,936,-9,1,4132,3794,-8,2,6,2529,2406,-5,2,7620,6484,-15,4,1012,910,-10,1,60600,55816,-8,36
Thames Valley,Aylesbury Vale,172000,70700,2437,2452,1,14,147,162,10,1,84,89,6,1,572,512,-10,3,7,212,196,-8,1,742,803,8,5,81,99,22,1,5665,5460,-4,32
Thames Valley,Bracknell Forest UA,114000,46800,1795,1805,1,16,117,128,9,1,58,60,3,1,441,335,-24,3,7,293,201,-31,2,702,619,-12,5,140,77,-45,1,4784,4246,-11,37
Thames Valley,Cherwell,138800,58200,2429,2339,-4,17,114,146,28,1,61,49,-20,0,251,311,24,2,5,147,151,3,1,631,479,-24,3,115,71,-38,1,4995,4650,-7,34
Thames Valley,Chiltern,91300,36300,1105,1118,1,12,62,69,11,1,61,38,-38,0,478,327,-32,4,9,130,142,9,2,531,537,1,6,72,91,26,1,3262,3148,-3,34
Thames Valley,Milton Keynes,232900,96000,6015,6076,1,26,276,324,17,1,302,349,16,1,1073,1196,11,5,12,782,655,-16,3,2174,2087,-4,9,334,280,-16,1,13781,13576,-1,58
Thames Valley,Oxford,146500,57600,4516,3989,-12,27,190,226,19,2,243,268,10,2,907,761,-16,5,13,518,351,-32,2,1102,793,-28,5,246,142,-42,1,10941,9767,-11,67
Thames Valley,Reading UA,149200,59000,4588,4380,-5,29,253,299,18,2,429,343,-20,2,1769,1723,-3,12,29,622,501,-19,3,2039,1957,-4,13,314,218,-31,1,12679,12035,-5,81
Thames Valley,Slough UA,125800,45800,3706,3857,4,31,174,200,15,2,460,389,-15,3,1207,1130,-6,9,25,716,437,-39,3,2615,2459,-6,20,293,190,-35,2,11457,10416,-9,83
Thames Valley,South Bucks,65700,26100,970,931,-4,14,50,37,-,1,73,48,-,1,599,513,-14,8,20,235,150,-36,2,962,923,-4,14,118,118,0,2,3823,3407,-11,52
Thames Valley,South Oxfordshire,130000,53300,1455,1294,-11,10,78,87,12,1,48,61,-,0,322,386,20,3,7,232,165,-29,1,631,532,-16,4,103,71,-31,1,3889,3866,-1,30
Thames Valley,Vale of White Horse,118100,47800,1416,1142,-19,10,75,68,-9,1,13,11,-,0,213,196,-8,2,4,134,87,-35,1,307,267,-13,2,58,52,-10,0,3281,2628,-20,22
Thames Valley,West Berkshire,151400,61300,2367,2527,7,17,116,152,31,1,76,105,38,1,681,728,7,5,12,341,312,-9,2,894,1090,22,7,141,141,0,1,6459,6721,4,44
Thames Valley,West Oxfordshire,102100,42000,1285,1137,-12,11,54,70,30,1,25,17,-,0,153,151,-1,1,4,112,94,-16,1,290,266,-8,3,39,43,-,0,2872,2653,-8,26
Thames Valley,Windsor & Maidenhead UA,141700,58000,2457,2606,6,18,144,149,3,1,154,128,-17,1,965,839,-13,6,14,325,223,-31,2,1925,2336,21,16,244,290,19,2,7708,7937,3,56
Thames Valley,Wokingham UA,159700,60600,1392,1466,5,9,90,84,-7,1,68,78,15,0,839,575,-31,4,9,223,210,-6,1,772,843,9,5,101,96,-5,1,4678,4445,-5,28
Thames Valley,Wycombe,162500,65300,2883,2879,0,18,133,158,19,1,213,154,-28,1,933,795,-15,5,12,342,253,-26,2,1499,1060,-29,7,188,134,-29,1,7871,6713,-15,41
Thames Valley,Total,'2,201900',884700,40816,39998,-2,18,2073,2359,14,1,2368,2187,-8,1,11403,10478,-8,5,12,5364,4128,-23,2,17816,17051,-4,8,2587,2113,-18,1,108145,101668,-6,46
Warwickshire,North Warwickshire,61800,26400,479,441,-8,7,26,31,-,1,26,26,-,0,250,219,-12,4,8,256,186,-27,3,491,477,-3,8,61,50,-18,1,2263,2023,-11,33
